description,title,price,category,image
AH-8003,Набор инструментов BOMAO 9пр AH-8003 (27шт),794.41999999999996,"Электротовары и ремонт > Инструменты, Электротовары и ремонт",https://hoz-mos.ru/wp-content/uploads/2024/08/d0bdd0b0d0b1d0bed180-d0b8d0bdd181d182d180d183d0bcd0b5d0bdd182d0bed0b2-bomao-9d0bfd180-ah-8003-27d188d182.jpg
DS-42,Форма пластиковая для приготовления вареников (9 ячеек)  - DS-42,78.549999999999997,"Кухонные принадлежности > Кулинарные формы, Кухонные принадлежности",https://hoz-mos.ru/wp-content/uploads/2024/08/d184d0bed180d0bcd0b0-d0bfd0bbd0b0d181d182d0b8d0bad0bed0b2d0b0d18f-d0b4d0bbd18f-d0bfd180d0b8d0b3d0bed182d0bed0b2d0bbd0b5d0bdd0b8d18f.jpg
AH-2204,Набор инструментов BOMAO AH-2204 (3шт),118299042000000,,
DS-39,Форма пластиковая для приготовления пельменей (37 ячеек) - DS-39,69.299999999999997,"Кухонные принадлежности > Кулинарные формы, Кухонные принадлежности",https://hoz-mos.ru/wp-content/uploads/2024/08/d184d0bed180d0bcd0b0-d0bfd0bbd0b0d181d182d0b8d0bad0bed0b2d0b0d18f-d0b4d0bbd18f-d0bfd180d0b8d0b3d0bed182d0bed0b2d0bbd0b5d0bdd0b8d18f-2.jpg
AH8-56,"Форма разъёмная для выпечки 3 шт., маленький",435.01999999999998,"Кондитерские аксессуары, Кондитерские аксессуары > Принадлежности для выпечки",https://hoz-mos.ru/wp-content/uploads/2024/08/d184d0bed180d0bcd0b0-d180d0b0d0b7d18ad191d0bcd0bdd0b0d18f-d0b4d0bbd18f-d0b2d18bd0bfd0b5d187d0bad0b8-3-d188d182-d0bcd0b0d0bbd0b5d0bd.jpg
AH-2217,Набор инструментов BOMAO AH-2217 (16шт),1922.1500000000001,,
AV-73A,Форма разъемная металлическая для выпечки 24-30см. - AV-73А,217.50999999999999,"Кондитерские аксессуары, Кондитерские аксессуары > Формы для выпечки",https://hoz-mos.ru/wp-content/uploads/2024/08/d184d0bed180d0bcd0b0-d180d0b0d0b7d18ad0b5d0bcd0bdd0b0d18f-d0bcd0b5d182d0b0d0bbd0bbd0b8d187d0b5d181d0bad0b0d18f-d0b4d0bbd18f-d0b2d18b.jpg
AH-2432,Набор инструментов BOMAO AH-2432(5шт),26665621200000,"Электротовары и ремонт > Строительные инструменты, Электротовары и ремонт",
AH-2449,Набор инструментов BOMAO AH-2449(15шт),1925.6099999999999,"Электротовары и ремонт > Строительные инструменты, Электротовары и ремонт",
A2-87-1,Форма регулируемая металлическая  для выпечки 28*15см.  - A2-87-1 (60шт),155.09999999999999,"Кондитерские аксессуары, Кондитерские аксессуары > Принадлежности для выпечки",https://hoz-mos.ru/wp-content/uploads/2024/08/d184d0bed180d0bcd0b0-d180d0b5d0b3d183d0bbd0b8d180d183d0b5d0bcd0b0d18f-d0bcd0b5d182d0b0d0bbd0bbd0b8d187d0b5d181d0bad0b0d18f-d0b4d0bb.jpg
AH-8018,Набор инструментов BOMAO AH-8018 (10шт),1951.51,"Электротовары и ремонт > Строительные инструменты, Электротовары и ремонт",https://hoz-mos.ru/wp-content/uploads/2024/08/d0bdd0b0d0b1d0bed180-d0b8d0bdd181d182d180d183d0bcd0b5d0bdd182d0bed0b2-bomao-ah-8018-10d188d182.jpg
108.1777,"Форма с антипригарным покрытием для выпечки (12 ячеек, маленькая)",114.2,"Кондитерские аксессуары, Кондитерские аксессуары > Формы для выпечки",https://hoz-mos.ru/wp-content/uploads/2024/08/d184d0bed180d0bcd0b0-d181-d0b0d0bdd182d0b8d0bfd180d0b8d0b3d0b0d180d0bdd18bd0bc-d0bfd0bed0bad180d18bd182d0b8d0b5d0bc-d0b4d0bbd18f-d0b2.jpg
AH-8029,Набор инструментов BOMAO AH-8029 (5шт),4144.8000000000002,"Посуда для кухни, Посуда для кухни > Чайники",
108.17769,"Форма с антипригарным покрытием для выпечки (6 ячеек, большая)",169.16999999999999,"Кондитерские аксессуары, Кондитерские аксессуары > Формы для выпечки",https://hoz-mos.ru/wp-content/uploads/2024/08/d184d0bed180d0bcd0b0-d181-d0b0d0bdd182d0b8d0bfd180d0b8d0b3d0b0d180d0bdd18bd0bc-d0bfd0bed0bad180d18bd182d0b8d0b5d0bc-d0b4d0bbd18f-d0b2-2.jpg
AH-8035,Набор инструментов BOMAO AH-8035(5шт),4170.71,,
108.17768,"Форма с антипригарным покрытием для выпечки (6ячеек, маленькая)",120.84999999999999,"Кондитерские аксессуары, Кондитерские аксессуары > Формы для выпечки",https://hoz-mos.ru/wp-content/uploads/2024/08/d184d0bed180d0bcd0b0-d181-d0b0d0bdd182d0b8d0bfd180d0b8d0b3d0b0d180d0bdd18bd0bc-d0bfd0bed0bad180d18bd182d0b8d0b5d0bc-d0b4d0bbd18f-d0b2-3.jpg
AH-8040,Набор инструментов BOMAO AH-8040(4шт),4567.9200000000001,"Электротовары и ремонт > Строительные инструменты, Электротовары и ремонт",
846-365,"Форма с антипригарным покрытием для выпечки хлеба и кексов 26х11,5х7,5см. - 846-365",97,"Кондитерские аксессуары, Кондитерские аксессуары > Формы для выпечки",https://hoz-mos.ru/wp-content/uploads/2024/08/d184d0bed180d0bcd0b0-d181-d0b0d0bdd182d0b8d0bfd180d0b8d0b3d0b0d180d0bdd18bd0bc-d0bfd0bed0bad180d18bd182d0b8d0b5d0bc-d0b4d0bbd18f-d0b2-4.jpg
AH-241,Набор инструментов в чемодане 7 предметов средний,317.20999999999998,"Электротовары и ремонт > Инструменты, Электротовары и ремонт",https://hoz-mos.ru/wp-content/uploads/2024/08/d0bdd0b0d0b1d0bed180-d0b8d0bdd181d182d180d183d0bcd0b5d0bdd182d0bed0b2-d0b2-d187d0b5d0bcd0bed0b4d0b0d0bdd0b5-7-d0bfd180d0b5d0b4d0bcd0b5.jpg
AH-ZU300,Форма силиконовая AHZU 300 (240 шт),107.09999999999999,"Кондитерские аксессуары, Кондитерские аксессуары > Принадлежности для выпечки",https://hoz-mos.ru/wp-content/uploads/2024/08/d184d0bed180d0bcd0b0-d181d0b8d0bbd0b8d0bad0bed0bdd0bed0b2d0b0d18f-ahzu-300-240-d188d182.jpg
108.17854,Набор инструментов для декорации тортов и выпечки,88.819999999999993,"Кондитерские аксессуары, Кондитерские аксессуары > Принадлежности для выпечки",https://hoz-mos.ru/wp-content/uploads/2024/08/d0bdd0b0d0b1d0bed180-d0b8d0bdd181d182d180d183d0bcd0b5d0bdd182d0bed0b2-d0b4d0bbd18f-d0b4d0b5d0bad0bed180d0b0d186d0b8d0b8-d182d0bed180.jpg
856-100,"Форма силиконовая d20x5,5см, круглая, 3 цвета",120.84999999999999,"Кондитерские аксессуары, Кондитерские аксессуары > Формы для выпечки",https://hoz-mos.ru/wp-content/uploads/2024/08/d184d0bed180d0bcd0b0-d181d0b8d0bbd0b8d0bad0bed0bdd0bed0b2d0b0d18f-d20x55d181d0bc-d0bad180d183d0b3d0bbd0b0d18f-3-d186d0b2d0b5d182d0b0.jpg
108.16279,Форма силиконовая для,82.469999999999999,"Кондитерские аксессуары, Кондитерские аксессуары > Формы для выпечки",https://hoz-mos.ru/wp-content/uploads/2024/08/d184d0bed180d0bcd0b0-d181d0b8d0bbd0b8d0bad0bed0bdd0bed0b2d0b0d18f-d0b4d0bbd18f.jpg
Ан-lp-113,Набор инструментов для дома,519.61000000000001,"Электротовары и ремонт > Инструменты, Электротовары и ремонт",https://hoz-mos.ru/wp-content/uploads/2024/08/d0bdd0b0d0b1d0bed180-d0b8d0bdd181d182d180d183d0bcd0b5d0bdd182d0bed0b2-d0b4d0bbd18f-d0b4d0bed0bcd0b0.jpg
108.1628,Форма силиконовая для выпечки (16 ячеек),126.89,"Кондитерские аксессуары, Кондитерские аксессуары > Формы для выпечки",https://hoz-mos.ru/wp-content/uploads/2024/08/d184d0bed180d0bcd0b0-d181d0b8d0bbd0b8d0bad0bed0bdd0bed0b2d0b0d18f-d0b4d0bbd18f-d0b2d18bd0bfd0b5d187d0bad0b8-16-d18fd187d0b5d0b5d0ba.jpg
AH-IP-113,Набор инструментов для дома 21 пр,580.01999999999998,"Электротовары и ремонт > Инструменты, Электротовары и ремонт",https://hoz-mos.ru/wp-content/uploads/2024/08/d0bdd0b0d0b1d0bed180-d0b8d0bdd181d182d180d183d0bcd0b5d0bdd182d0bed0b2-d0b4d0bbd18f-d0b4d0bed0bcd0b0-21-d0bfd180.jpg
AH-ZU196,Форма силиконовая для выпечки AH-ZU196(144шт),128.21000000000001,"Кондитерские аксессуары, Кондитерские аксессуары > Формы для выпечки",https://hoz-mos.ru/wp-content/uploads/2024/08/d184d0bed180d0bcd0b0-d181d0b8d0bbd0b8d0bad0bed0bdd0bed0b2d0b0d18f-d0b4d0bbd18f-d0b2d18bd0bfd0b5d187d0bad0b8-ah-zu196144d188d182.jpg
AH-1007,Набор инструментов отвёртка 3 шт молоток нож канцелярский лезва канцелярский на блистере,228.38999999999999,"Электротовары и ремонт > Инструменты, Электротовары и ремонт",
AH-ZU236,Форма силиконовая для выпечки AH-ZU236(240шт),133.97999999999999,"Кондитерские аксессуары, Кондитерские аксессуары > Формы для выпечки",https://hoz-mos.ru/wp-content/uploads/2024/08/d184d0bed180d0bcd0b0-d181d0b8d0bbd0b8d0bad0bed0bdd0bed0b2d0b0d18f-d0b4d0bbd18f-d0b2d18bd0bfd0b5d187d0bad0b8-ah-zu236240d188d182.jpg
AH-2190,Набор инструментов108пр BOMAO AH-2190 (5шт),4260.5100000000002,"Электротовары и ремонт > Инструменты, Электротовары и ремонт",https://hoz-mos.ru/wp-content/uploads/2024/08/d0bdd0b0d0b1d0bed180-d0b8d0bdd181d182d180d183d0bcd0b5d0bdd182d0bed0b2108d0bfd180-bomao-ah-2190-5d188d182.jpg
AH-ZU195,Форма силиконовая для выпечки ромашка AH-ZU195(192 шт),133.97999999999999,"Кондитерские аксессуары, Кондитерские аксессуары > Принадлежности для выпечки",https://hoz-mos.ru/wp-content/uploads/2024/08/d184d0bed180d0bcd0b0-d181d0b8d0bbd0b8d0bad0bed0bdd0bed0b2d0b0d18f-d0b4d0bbd18f-d0b2d18bd0bfd0b5d187d0bad0b8-d180d0bed0bcd0b0d188d0ba.jpg
AH-239,"Набор инструменты 10 предметов в чемодане, большой",604.20000000000005,"Электротовары и ремонт > Инструменты, Электротовары и ремонт",https://hoz-mos.ru/wp-content/uploads/2024/08/nabor-instrumenty-10-predmetov-na-chemod.jpg
AH-2188,Набор инстурментов BOMAO (3шт) AH-2188(3шт),7180.8699999999999,,
AV19-7A,Форма силиконовая для оладий и омлета - AV19-7A,152.25999999999999,"Кухонные принадлежности > Кулинарные формы, Кухонные принадлежности",https://hoz-mos.ru/wp-content/uploads/2024/08/d184d0bed180d0bcd0b0-d181d0b8d0bbd0b8d0bad0bed0bdd0bed0b2d0b0d18f-d0b4d0bbd18f-d0bed0bbd0b0d0b4d0b8d0b9-d0b8-d0bed0bcd0bbd0b5d182d0b0.jpg
AH-2212,Набор инстурментов BOMAO AH-2212 (5шт),3101.6900000000001,,
108.16288,Форма силиконовая для печенья  (круглые секции),126.89,"Кондитерские аксессуары, Кондитерские аксессуары > Формы для выпечки",https://hoz-mos.ru/wp-content/uploads/2024/08/d184d0bed180d0bcd0b0-d181d0b8d0bbd0b8d0bad0bed0bdd0bed0b2d0b0d18f-d0b4d0bbd18f-d0bfd0b5d187d0b5d0bdd18cd18f-d0bad180d183d0b3d0bbd18b.jpg
AH-2452,Набор инстурментов BOMAO AH-2452(24шт),613.57000000000005,"Электротовары и ремонт > Инструменты, Электротовары и ремонт",
856-110,"Форма силиконовая круглая для выпечки 24x5,5см. - SATOSHI АЛИОН 856-110",277.13999999999999,"Кондитерские аксессуары, Кондитерские аксессуары > Формы для выпечки",https://hoz-mos.ru/wp-content/uploads/2024/08/d184d0bed180d0bcd0b0-d181d0b8d0bbd0b8d0bad0bed0bdd0bed0b2d0b0d18f-d0bad180d183d0b3d0bbd0b0d18f-d0b4d0bbd18f-d0b2d18bd0bfd0b5d187d0ba.jpg
AH-8002,Набор инстурментов для авто BOMAO AH-8002 (8шт),2429.8899999999999,"Электротовары и ремонт > Инструменты, Электротовары и ремонт",https://hoz-mos.ru/wp-content/uploads/2024/08/d0bdd0b0d0b1d0bed180-d0b8d0bdd181d182d183d180d0bcd0b5d0bdd182d0bed0b2-d0b4d0bbd18f-d0b0d0b2d182d0be-bomao-ah-8002-8d188d182.jpg
YH-165,Форма силиконовая ЦИФРЫ для выпечки -   YH-165,157.09,"Кондитерские аксессуары, Кондитерские аксессуары > Формы для выпечки",
AH-ZU229,Форма силиконовый для выпечки AH-ZU229(240шт),133.97999999999999,"Кондитерские аксессуары, Кондитерские аксессуары > Формы для выпечки",https://hoz-mos.ru/wp-content/uploads/2024/08/d184d0bed180d0bcd0b0-d181d0b8d0bbd0b8d0bad0bed0bdd0bed0b2d18bd0b9-d0b4d0bbd18f-d0b2d18bd0bfd0b5d187d0bad0b8-ah-zu229240d188d182.jpg
G-76,"Набор ключей шестигранник, средний, оранжевый G-76(60шт)",156.24000000000001,"Электротовары и ремонт > Инструменты, Электротовары и ремонт",https://hoz-mos.ru/wp-content/uploads/2024/08/d0bdd0b0d0b1d0bed180-d0bad0bbd18ed187d0b5d0b9-d188d0b5d181d182d0b8d0b3d180d0b0d0bdd0bdd0b8d0ba-d181d180d0b5d0b4d0bdd0b8d0b9-d0bed180.jpg
s775,Форма печать ЦВЕТОК кондитерская   для выпечки -  s775,42,"Кондитерские аксессуары, Кондитерские аксессуары > Формы для выпечки",https://hoz-mos.ru/wp-content/uploads/2024/08/forma-czvetok-konditerskaya-dlya-vypechk.jpg
AN8-73,Форма ЦВЕТОК кулинарная из нержавеющей стали -  AN8-73,72.5,"Кухонные принадлежности > Кулинарные формы, Кухонные принадлежности",https://hoz-mos.ru/wp-content/uploads/2024/08/d184d0bed180d0bcd0b0-d186d0b2d0b5d182d0bed0ba-d0bad183d0bbd0b8d0bdd0b0d180d0bdd0b0d18f-d0b8d0b7-d0bdd0b5d180d0b6d0b0d0b2d0b5d18ed189.jpg
108.16177,Набор канцелярских ножей (13 штук),175.21000000000001,Хозяйственные товары,https://hoz-mos.ru/wp-content/uploads/2024/08/d0bdd0b0d0b1d0bed180-d0bad0b0d0bdd186d0b5d0bbd18fd180d181d0bad0b8d185-d0bdd0bed0b6d0b5d0b9-13-d188d182d183d0ba-scaled.jpg
ППБУ-110,Форма шестигранная ПОЛТАВА для пельменей   - ППБУ-110 в коробке,350.43000000000001,"Кухонные принадлежности > Кулинарные формы, Кухонные принадлежности",https://hoz-mos.ru/wp-content/uploads/2024/08/d184d0bed180d0bcd0b0-d188d0b5d181d182d0b8d0b3d180d0b0d0bdd0bdd0b0d18f-d0bfd0bed0bbd182d0b0d0b2d0b0-d0b4d0bbd18f-d0bfd0b5d0bbd18cd0bc.jpg
VL-285,Набор кастрюли из нержавеющей стали   VICALINA VL-285 (4 шт),2386.52,"Посуда для кухни > Наборы посуды, Посуда для кухни",https://hoz-mos.ru/wp-content/uploads/2024/08/d0bdd0b0d0b1d0bed180-d0bad0b0d181d182d180d18ed0bbd0b8-d0b8d0b7-d0bdd0b5d180d0b6d0b0d0b2d0b5d18ed189d0b5d0b9-d181d182d0b0d0bbd0b8-vicalin.jpg
VL-652,Набор кастрюль     из нержавеющей стали с силиконовыми ручками -  VICALINA VL-652 (2шт),4665.8500000000004,"Посуда для кухни > Наборы посуды, Посуда для кухни",https://hoz-mos.ru/wp-content/uploads/2024/08/d0bdd0b0d0b1d0bed180-d0bad0b0d181d182d180d18ed0bbd18c-d0b8d0b7-d0bdd0b5d180d0b6d0b0d0b2d0b5d18ed189d0b5d0b9-d181d182d0b0d0bbd0b8.jpg
